SHIPMENT_ID,SHIPMENT_LINE_ID,PO_ID,SUPPLIER_ID,WAREHOUSE_ID,ITEM_ID,SHIPMENT_DATE,EXPECTED_ARRIVAL_DATE,ACTUAL_ARRIVAL_DATE,QUANTITY_SHIPPED,QUANTITY_DAMAGED,CARRIER,TRACKING_NUMBER,SHIPMENT_STATUS,FREIGHT_COST_USD
SHP000144,SHPL000144,PO006873,SUP016,WH009,ITM0112,2024-02-16,2024-02-18,2024-03-06,11,0,Aramex,TRK8938138,DELIVERED,4146.34
SHP004130,SHPL004130,PO015468,SUP005,WH001,ITM0028,2024-06-19,2024-07-06,2024-07-10,196,8,BlueDart,TRK7582589,RETURNED,877.45
SHP001734,SHPL001734,PO007345,SUP032,WH013,ITM0072,2024-12-17,2024-12-22,2025-01-03,120,8,Aramex,INVALID,DELAYED,INVALID
SHP003901,SHPL003901,PO009736,SUP029,WH007,ITM0040,2023-03-11,2023-03-25,2023-03-29,15,1,Aramex,TRK6334975,IN_TRANSIT,4588.07
SHP001338,SHPL001338,PO000077,SUP038,WH009,ITM0040,2024-07-06,2024-07-14,2024-07-17,77,0,DHL,TRK2650960,DELIVERED,793.16
SHP004493,SHPL004493,PO012373,SUP011,WH009,ITM0102,2022-06-14,2022-07-07,2022-06-23,168,4,FedEx,TRK2390636,IN_TRANSIT,1934.34
SHP003373,SHPL003373,PO000704,SUP003,WH013,ITM0056,2022-09-21,2022-09-27,2022-10-01,112,1,BlueDart,TRK6577380,IN_TRANSIT,
SHP004374,SHPL004374,PO009435,SUP020,WH013,ITM0133,2022-07-06,2022-07-17,2022-07-20,126,5,UPS,TRK3817778,RETURNED,3276.73
SHP004377,SHPL004377,PO007062,SUP035,WH013,ITM0104,2023-03-06,2023-03-15,2023-04-05,33,1,DHL,TRK3561370,IN_TRANSIT,1398.02
SHP003935,SHPL003935,PO014179,SUP025,WH005,ITM0119,2024-10-21,2024-11-06,2024-10-25,64,1,UPS,TRK7861126,DELIVERED,
SHP004925,SHPL004925,PO001691,SUP016,WH005,ITM0014,2022-05-01,2022-05-11,2022-05-05,-1,0,BlueDart,TRK2446006,DELAYED,1239.75
SHP002659,SHPL002659,PO002109,SUP027,WH003,ITM0147,2022-12-29,2023-01-07,2022-12-30,113,8,FedEx,TRK2829574,DELIVERED,2649.23
SHP001274,SHPL001274,PO014796,SUP044,WH007,ITM0047,2022-03-31,2022-04-25,2022-04-17,113,9,BlueDart,TRK4120236,LOST,1281.92
SHP004781,SHPL004781,PO000843,SUP028,WH019,ITM0008,2023-12-19,2024-01-06,2024-01-03,80,6,FedEx,TRK8450216,DELIVERED,4641.52
SHP001115,SHPL001115,PO001481,SUP038,WH002,ITM0017,2024-09-28,2024-10-23,2024-10-04,185,15,UPS,TRK4318014,LOST,1618.38
SHP001612,SHPL001612,PO007294,SUP001,WH006,ITM0144,2024-03-31,2024-04-21,2024-04-15,129,4,Aramex,TRK9149123,IN_TRANSIT,876.45
SHP000578,SHPL000578,PO013716,SUP007,WH019,ITM0133,2022-02-21,2022-03-13,2022-03-20,161,8,Aramex,TRK5016607,DELIVERED,3454.39
SHP002421,SHPL002421,PO018115,SUP043,WH018,ITM0016,2022-10-24,2022-11-11,2022-11-19,122,9,UPS,TRK9297973,IN_TRANSIT,2014.24
SHP000095,SHPL000095,PO015062,SUP029,WH014,ITM0102,2024-01-16,2024-01-30,2024-01-29,3,0,BlueDart,TRK8810496,RETURNED,54.94
SHP000619,SHPL000619,PO015524,SUP013,WH002,ITM0106,2024-10-06,2024-10-22,2024-10-09,121,9,DHL,TRK7325680,LOST,3020.99
SHP002831,SHPL002831,PO000806,SUP039,WH001,ITM0048,,2023-01-22,2023-01-26,131,1,Aramex,TRK7958059,IN_TRANSIT,376.77
SHP004488,SHPL004488,PO012430,SUP022,WH011,ITM0128,2022-06-13,2022-06-14,2022-06-22,33,3,Aramex,,DELIVERED,4677.15
SHP003678,SHPL003678,PO009480,SUP035,WH020,ITM0099,2023-04-16,2023-05-04,2023-04-28,118,3,INVALID,TRK2896576,DELIVERED,1669.15
SHP001331,SHPL001331,PO012797,SUP043,WH019,ITM0107,2022-06-01,2022-06-05,2022-06-22,155,13,DHL,TRK1016318,DELAYED,4596.04
SHP002146,SHPL002146,PO011727,SUP040,WH008,ITM0080,2024-01-13,2024-01-15,2024-02-11,30,0,UPS,TRK3392605,DELIVERED,285.89
SHP002174,SHPL002174,PO002506,SUP029,WH010,ITM0133,2022-02-18,2022-03-15,2022-02-28,60,2,Aramex,TRK3491668,RETURNED,1665.93
SHP001476,SHPL001476,PO013038,SUP003,WH011,ITM0090,2022-10-10,2022-10-21,2022-11-02,124,11,BlueDart,TRK6169105,DELIVERED,4732.51
SHP003275,SHPL003275,PO015921,SUP009,WH011,ITM0118,2023-11-08,2023-11-18,2023-12-05,38,3,DHL,TRK6103297,DELIVERED,4381.41
SHP003833,SHPL003833,PO005320,SUP021,WH001,ITM0146,2024-07-04,2024-07-27,2024-07-24,180,4,Aramex,TRK1583973,DELAYED,1215.91
SHP000458,SHPL000458,PO000281,SUP037,WH012,ITM0128,2023-07-06,2023-07-28,2023-07-08,23,0,UPS,TRK7072812,LOST,2154.5
SHP002408,SHPL002408,PO017653,SUP029,WH017,ITM0080,2024-06-06,2024-06-08,2024-07-05,170,8,Aramex,TRK7636607,IN_TRANSIT,1668.59
SHP002986,SHPL002986,PO017201,SUP004,WH007,ITM0108,2023-11-18,2023-12-10,2023-11-23,96,7,BlueDart,TRK2115279,RETURNED,1089.71
SHP004875,SHPL004875,PO001388,SUP043,WH018,ITM0145,2022-06-12,2022-06-15,2022-06-23,62,3,FedEx,TRK6783515,RETURNED,2329.3
SHP001314,SHPL001314,PO015858,SUP037,WH001,ITM0117,2023-10-14,2023-10-22,2023-11-08,27,0,FedEx,TRK1202757,IN_TRANSIT,INVALID
SHP002870,SHPL002870,PO015147,SUP026,WH010,ITM0002,2022-06-29,2022-07-14,2022-07-19,65,3,INVALID,TRK5107497,DELAYED,2626.02
SHP004006,SHPL004006,PO000792,SUP004,WH003,ITM0026,2024-08-05,2024-08-25,2024-08-22,82,7,UPS,TRK2895562,DELIVERED,702.54
SHP003088,SHPL003088,PO007784,SUP029,WH017,ITM0054,2024-06-06,2024-07-01,2024-06-14,111,1,DHL,TRK1138740,INVALID,3071.45
SHP004737,SHPL004737,PO017230,SUP032,WH010,ITM0027,2022-11-16,2022-11-24,2022-11-20,191,5,FedEx,TRK7918579,DELAYED,4531.25
SHP001611,SHPL001611,PO014110,SUP037,WH008,ITM0059,2024-04-26,2024-05-07,2024-05-06,58,3,FedEx,TRK6416906,IN_TRANSIT,2280.89
SHP002430,SHPL002430,PO014318,SUP030,WH020,ITM0088,2022-10-30,2022-11-03,2022-11-08,17,1,BlueDart,TRK8329428,DELAYED,2255.17
SHP001296,SHPL001296,PO004683,SUP005,WH020,ITM0107,2022-09-25,2022-10-03,2022-10-13,82,2,Aramex,TRK2902018,RETURNED,2682.28
SHP000974,SHPL000974,PO004195,SUP019,WH017,ITM0121,2024-09-02,2024-09-07,2024-09-21,171,1,DHL,TRK7474057,LOST,2345.87
SHP001773,SHPL001773,PO019082,SUP041,WH013,ITM0146,2023-01-08,2023-01-26,2023-01-23,7,0,UPS,TRK3366253,RETURNED,3527.25
SHP004175,SHPL004175,PO012321,SUP030,WH017,ITM0108,2024-05-21,2024-05-30,2024-05-30,15,0,Aramex,TRK2351296,DELIVERED,1722.58
SHP000196,SHPL000196,PO008406,SUP042,WH007,ITM0006,2023-08-29,2023-09-01,2023-09-11,118,7,FedEx,TRK9316395,LOST,1877.19
SHP000329,SHPL000329,PO008863,SUP028,WH012,ITM0044,2022-04-10,2022-04-16,2022-05-03,7,0,FedEx,TRK1884416,IN_TRANSIT,383.62
SHP001983,SHPL001983,PO010991,SUP002,WH009,ITM0059,2022-04-08,2022-04-27,2022-04-13,137,0,DHL,INVALID,RETURNED,4742.17
SHP001993,SHPL001993,PO011074,SUP015,WH013,ITM0040,2024-11-29,2024-12-20,2024-12-02,32,0,BlueDart,TRK4845732,DELIVERED,2443.8
SHP001358,SHPL001358,PO006979,SUP008,WH018,ITM0083,2022-09-22,2022-09-25,2022-10-15,75,3,Aramex,TRK6681362,RETURNED,3585.23
SHP004259,SHPL004259,PO016986,SUP045,WH014,ITM0057,2022-11-16,2022-11-17,2022-12-16,132,6,UPS,TRK1730678,RETURNED,1798.88
SHP000807,SHPL000807,PO017587,SUP020,WH019,ITM0067,2023-01-10,2023-01-11,2023-01-19,187,3,UPS,TRK8215371,IN_TRANSIT,
SHP003954,SHPL003954,PO009817,SUP018,WH006,ITM0040,2022-08-09,2022-08-12,2022-08-13,171,2,Aramex,TRK5292226,LOST,1356.22
SHP000335_DUP,SHPL000335_DUP,PO002235,SUP005,WH002,ITM0001,2023-01-16,2023-02-04,2023-02-09,191,16,UPS,TRK7189162,DELIVERED,1123.04
SHP004045,SHPL004045,PO010419,SUP018,WH018,ITM0134,2024-06-08,2024-06-30,2024-07-03,191,11,DHL,TRK2225502,RETURNED,1386.68
SHP001007,SHPL001007,PO003907,SUP008,WH001,ITM0108,2022-04-08,2022-04-09,2022-04-10,104,10,DHL,TRK5950652,DELAYED,3587.2
SHP004383,SHPL004383,PO014179,SUP049,WH002,ITM0053,2023-10-30,2023-11-05,2023-11-07,198,19,BlueDart,TRK7511658,,3360.7
SHP003778,SHPL003778,PO007162,SUP005,WH001,ITM0066,2022-03-19,2022-04-03,2022-04-06,36,1,FedEx,TRK8768028,LOST,1791.98
SHP003408,SHPL003408,PO006699,SUP042,WH019,ITM0045,2022-12-24,2023-01-04,2023-01-06,1,0,DHL,TRK6405247,,1785.79
SHP001605,SHPL001605,PO014339,SUP026,WH009,ITM0054,2022-05-22,2022-06-15,2022-05-25,176,11,UPS,TRK4447550,LOST,4829.2
SHP004459,SHPL004459,PO018782,SUP041,WH020,ITM0016,2022-09-13,2022-09-17,2022-09-27,150,13,Aramex,TRK2778216,DELAYED,
SHP000273,SHPL000273,PO011580,SUP012,WH002,ITM0034,2022-04-04,2022-04-11,2022-04-25,161,8,DHL,TRK8908382,LOST,4302.53
SHP002531,SHPL002531,PO008740,SUP006,WH020,ITM0047,2024-03-29,2024-04-18,2024-04-19,123,1,BlueDart,TRK3606752,IN_TRANSIT,2584.97
SHP000675,SHPL000675,PO003421,SUP038,WH009,ITM0055,2024-04-29,2024-05-07,2024-05-08,16,1,Aramex,TRK6287557,LOST,308.9
SHP004364,SHPL004364,PO019899,SUP022,WH019,ITM0017,2022-02-03,2022-02-12,2022-02-26,168,1,FedEx,INVALID,IN_TRANSIT,2617.91
SHP000747,SHPL000747,PO009596,SUP010,WH006,ITM0059,2022-10-04,2022-10-27,2022-10-05,149,6,Aramex,TRK9805042,LOST,857.24
SHP000473,SHPL000473,PO002810,SUP027,WH010,ITM0063,2024-11-11,2024-11-16,2024-11-30,105,2,BlueDart,TRK4552818,IN_TRANSIT,1526.54
SHP002113,SHPL002113,PO011984,SUP003,WH003,ITM0121,2022-06-09,2022-07-02,2022-07-07,166,15,DHL,TRK8570656,IN_TRANSIT,1868.12
SHP004900,SHPL004900,PO001622,SUP009,WH002,ITM0027,2024-11-14,2024-11-28,2024-12-10,133,9,Aramex,TRK7330243,IN_TRANSIT,4894.38
SHP000622,SHPL000622,PO009905,SUP016,WH017,ITM0080,2024-08-07,2024-09-01,2024-08-27,73,1,FedEx,TRK4906208,DELAYED,2905.84
SHP002695,SHPL002695,PO008825,SUP041,WH018,ITM0004,2023-10-30,2023-11-21,2023-11-23,-1,3,Aramex,TRK7991131,IN_TRANSIT,887.39
SHP003268,SHPL003268,PO015408,SUP020,WH009,ITM0131,2022-10-18,2022-10-20,2022-11-07,186,7,BlueDart,,LOST,4950.69
SHP004710,SHPL004710,PO005240,SUP030,WH016,ITM0021,2023-02-23,2023-03-17,2023-03-03,39,3,Aramex,TRK9945151,RETURNED,3903.15
SHP004844,SHPL004844,PO003893,SUP031,WH005,ITM0105,2023-03-06,2023-03-26,2023-03-15,28,1,DHL,TRK3043955,DELIVERED,1001.63
SHP001414,SHPL001414,PO006195,SUP017,WH011,ITM0045,2024-11-26,2024-12-02,2024-12-01,198,11,FedEx,TRK9218777,LOST,2362.51
SHP002685,SHPL002685,PO009549,SUP030,WH007,ITM0006,2024-06-23,2024-07-08,2024-06-27,6,0,UPS,TRK2807466,DELIVERED,4247.38
SHP003967,SHPL003967,PO011099,SUP011,WH011,ITM0126,2023-12-06,2023-12-18,2023-12-26,36,3,FedEx,TRK3123562,DELAYED,4971.84
SHP004095,SHPL004095,PO014554,SUP020,WH016,ITM0133,2024-02-05,2024-02-16,2024-02-12,68,1,Aramex,TRK2186397,LOST,2431.31
SHP001704,SHPL001704,PO007735,SUP030,WH002,ITM0076,2024-07-30,2024-08-11,2024-08-10,146,7,DHL,TRK2601091,,4499.04
SHP003637,SHPL003637,PO009895,SUP017,WH009,ITM0148,2022-08-21,2022-08-24,2022-08-22,108,10,BlueDart,TRK7217328,DELIVERED,3463.87
SHP000235,SHPL000235,PO008601,SUP038,WH009,ITM0132,2023-09-19,2023-09-26,2023-10-14,31,2,UPS,TRK6135999,RETURNED,-1
SHP001158,SHPL001158,PO000933,SUP013,WH018,ITM0093,2023-09-26,2023-09-28,2023-10-19,23,1,UPS,TRK5514124,LOST,1531.73
SHP004289,SHPL004289,PO011930,SUP007,WH008,ITM0013,2023-10-02,2023-10-10,2023-10-14,171,8,FedEx,TRK5676901,DELIVERED,3082.52
SHP003783,SHPL003783,PO001055,SUP010,WH002,ITM0012,2024-07-24,2024-07-27,2024-08-04,163,7,BlueDart,TRK4030543,IN_TRANSIT,1205.41
SHP004740,SHPL004740,PO012937,SUP049,WH010,ITM0135,2023-01-07,2023-01-22,2023-02-04,63,4,FedEx,TRK9952163,IN_TRANSIT,
SHP001183,SHPL001183,PO007581,SUP012,WH020,ITM0105,2022-08-14,2022-09-07,2022-08-24,13,0,Aramex,TRK1262025,RETURNED,2642.61
SHP004340,SHPL004340,PO005729,SUP024,WH010,ITM0033,2024-04-08,2024-04-17,2024-04-28,54,0,FedEx,TRK3333130,LOST,2532.97
SHP001163,SHPL001163,PO009881,SUP013,WH007,ITM0007,2022-05-13,2022-05-27,2022-05-26,159,6,FedEx,TRK2774988,INVALID,2562.17
SHP004150,SHPL004150,PO011434,SUP050,WH018,ITM0143,2024-05-10,2024-05-28,2024-05-24,20,1,DHL,TRK2251039,LOST,3804.51
SHP000304,SHPL000304,PO004264,SUP014,WH012,ITM0128,2024-03-19,2024-04-01,2024-03-31,85,0,Aramex,TRK5722538,DELAYED,3673.27
SHP002844,SHPL002844,PO007250,SUP042,WH019,ITM0007,2023-10-10,2023-10-11,2023-11-08,81,0,UPS,TRK3607728,LOST,INVALID
SHP000711,SHPL000711,PO004302,SUP028,WH006,ITM0083,2024-04-09,2024-04-15,2024-05-09,178,10,Aramex,TRK5608556,LOST,
SHP001326,SHPL001326,PO004164,SUP030,WH015,ITM0029,2024-09-01,2024-09-21,2024-09-28,156,8,UPS,TRK8358788,IN_TRANSIT,320.17
SHP001411,SHPL001411,PO011146,SUP013,WH008,ITM0061,2024-08-18,2024-08-27,2024-09-11,104,7,BlueDart,TRK2206840,-1,3508.2
SHP003608,SHPL003608,PO005297,SUP028,WH011,ITM0119,2022-03-24,2022-04-07,2022-04-11,200,11,BlueDart,TRK6258704,RETURNED,3491.74
SHP002438,SHPL002438,PO014464,SUP033,WH018,ITM0146,,2025-01-06,2024-12-29,20,0,Aramex,TRK6888111,IN_TRANSIT,3905.81
SHP001305,SHPL001305,PO003810,SUP017,WH001,ITM0046,2022-05-16,2022-05-22,2022-06-10,159,9,BlueDart,TRK1328197,IN_TRANSIT,961.34
SHP001244,SHPL001244,PO010380,SUP041,WH009,ITM0111,2023-02-23,2023-03-18,2023-03-17,17,1,Aramex,INVALID,DELIVERED,3595.4
SHP002335,SHPL002335,PO008067,SUP003,WH008,ITM0141,2024-08-26,2024-09-17,2024-09-07,174,16,Aramex,TRK7415632,DELAYED,689.68
SHP003261,SHPL003261,PO010855,SUP037,WH012,ITM0105,2024-10-31,2024-11-24,2024-11-20,185,12,FedEx,TRK5950357,DELIVERED,1336.53
SHP001970,SHPL001970,PO011665,SUP050,WH001,ITM0118,2024-05-12,2024-05-14,2024-05-17,77,5,UPS,TRK6214441,IN_TRANSIT,
SHP002182,SHPL002182,PO011857,SUP008,WH007,ITM0075,2024-05-28,2024-06-04,2024-06-24,91,6,FedEx,TRK8659694,LOST,4778.49
SHP003601,SHPL003601,PO013124,SUP002,WH013,ITM0022,2023-06-25,2023-07-01,2023-07-22,125,8,FedEx,TRK8817906,LOST,3807.55
SHP003924,SHPL003924,PO010719,SUP032,WH002,ITM0091,2023-11-15,2023-12-04,2023-12-03,144,11,DHL,TRK1053686,DELIVERED,3252.53
SHP000793,SHPL000793,PO019306,SUP049,WH009,ITM0068,2023-01-09,2023-01-15,2023-01-24,139,13,UPS,TRK8435957,LOST,1777.79
SHP003423,SHPL003423,PO015858,SUP030,WH010,ITM0048,2022-02-26,2022-02-28,2022-03-18,187,3,DHL,TRK1958218,RETURNED,2501.05
SHP000643,SHPL000643,PO000817,SUP011,WH010,ITM0116,2022-04-04,2022-04-24,2022-04-27,25,2,FedEx,TRK7470211,IN_TRANSIT,2299.06
SHP003335,SHPL003335,PO000321,SUP007,WH001,ITM0011,2023-07-05,2023-07-20,2023-07-16,24,0,BlueDart,TRK3954590,DELAYED,74.27
SHP001774,SHPL001774,PO007854,SUP047,WH003,ITM0026,2024-08-02,2024-08-05,2024-08-09,163,10,FedEx,TRK9097212,RETURNED,3259.78
SHP000630,SHPL000630,PO004649,SUP027,WH008,ITM0001,2022-10-31,2022-11-23,2022-11-26,119,8,FedEx,TRK4635762,LOST,3629.74
SHP002321,SHPL002321,PO000866,SUP048,WH009,ITM0103,2022-08-10,2022-08-25,2022-08-31,85,4,BlueDart,TRK1194886,DELIVERED,4675.01
SHP001474,SHPL001474,PO002965,SUP010,WH010,ITM0040,2022-07-16,2022-08-09,2022-07-22,119,8,BlueDart,TRK3612328,IN_TRANSIT,
SHP004253,SHPL004253,PO015999,SUP043,WH005,ITM0015,2023-04-04,2023-04-28,2023-04-10,149,13,BlueDart,TRK6961025,IN_TRANSIT,4320.82
SHP002950,SHPL002950,PO018025,SUP009,WH005,ITM0053,2023-01-16,2023-01-20,2023-02-15,,4,DHL,TRK7229402,IN_TRANSIT,3965.12
SHP002928,SHPL002928,PO015680,SUP035,WH011,ITM0113,2024-12-27,2025-01-04,2025-01-17,144,1,DHL,INVALID,DELIVERED,4953.34
SHP003718,SHPL003718,PO019652,SUP028,WH014,ITM0131,2023-08-22,2023-08-30,2023-09-17,193,8,DHL,TRK2397423,DELIVERED,1983.93
SHP003316,SHPL003316,PO019003,SUP010,WH001,ITM0098,2024-04-26,2024-05-01,2024-05-20,26,1,Aramex,TRK3313221,RETURNED,1658.43
SHP000601,SHPL000601,PO014910,SUP049,WH008,ITM0002,2022-03-16,2022-03-19,2022-04-04,124,6,DHL,TRK9809824,LOST,3661.15
SHP000340,SHPL000340,PO009739,SUP038,WH007,ITM0143,2024-07-06,2024-07-18,2024-07-08,165,2,UPS,TRK2823793,DELIVERED,3533.31
SHP000446,SHPL000446,PO015247,SUP006,WH002,ITM0040,2023-02-28,2023-03-24,2023-03-05,62,1,Aramex,TRK7228118,,
SHP000320,SHPL000320,PO006842,SUP002,WH014,ITM0101,2024-08-14,2024-08-27,2024-09-04,97,8,Aramex,TRK4787281,DELAYED,3483.52
SHP002643,SHPL002643,PO001506,SUP010,WH005,ITM0091,2024-10-05,2024-10-09,2024-10-29,196,15,FedEx,TRK9943242,RETURNED,4316.43
SHP002709,SHPL002709,PO016594,SUP008,WH008,ITM0076,2022-10-29,2022-11-01,2022-11-27,38,0,FedEx,TRK8662936,INVALID,1406.74
SHP002203,SHPL002203,PO005484,SUP049,WH017,ITM0027,2022-12-20,2022-12-28,2023-01-10,177,9,UPS,TRK7254912,DELIVERED,765.05
SHP003588,SHPL003588,PO019641,SUP025,WH010,ITM0006,2024-10-22,2024-11-15,2024-11-20,191,14,UPS,TRK1035188,IN_TRANSIT,3824.35
SHP001544,SHPL001544,PO010807,SUP047,WH002,ITM0050,2022-04-24,2022-05-11,2022-05-16,195,8,FedEx,TRK6167615,RETURNED,3396.32
SHP004471,SHPL004471,PO011302,SUP026,WH013,ITM0074,2023-04-19,2023-04-25,2023-05-19,29,2,DHL,TRK1235840,DELAYED,2399.75
SHP003381,SHPL003381,PO003630,SUP027,WH005,ITM0128,2022-11-29,2022-12-19,2022-12-12,119,1,UPS,TRK4160910,DELAYED,2729.94
SHP002205,SHPL002205,PO008655,SUP028,WH013,ITM0051,2023-06-16,2023-06-24,2023-06-28,50,1,DHL,TRK3065873,DELIVERED,3323.28
SHP003776,SHPL003776,PO002898,SUP012,WH011,ITM0145,2023-02-02,2023-02-23,2023-02-24,72,4,FedEx,TRK4146995,DELIVERED,1612.36
SHP003156,SHPL003156,PO016045,SUP050,WH011,ITM0145,2023-08-20,2023-08-24,2023-09-10,97,6,DHL,TRK2248581,LOST,1321.87
SHP002074,SHPL002074,PO011081,SUP017,WH018,ITM0076,2024-01-27,2024-02-05,2024-02-08,187,3,FedEx,TRK8467556,DELAYED,3835.55
SHP002250,SHPL002250,PO002677,SUP034,WH008,ITM0125,2022-08-21,2022-08-22,2022-08-23,175,2,FedEx,TRK1821122,RETURNED,537.74
SHP000445,SHPL000445,PO017078,SUP029,WH015,ITM0048,2023-11-24,2023-12-09,2023-12-10,101,9,FedEx,TRK2606805,IN_TRANSIT,2976.78
SHP004481,SHPL004481,PO002931,SUP020,WH018,ITM0065,2024-05-09,2024-05-10,2024-05-19,8,0,FedEx,TRK4466229,RETURNED,
SHP000041,SHPL000041,PO012149,SUP050,WH009,ITM0115,2024-07-31,2024-08-05,2024-08-19,53,0,FedEx,TRK5212518,RETURNED,3699.74
SHP003709,SHPL003709,PO011943,SUP028,WH005,ITM0149,2022-02-08,2022-03-02,2022-02-23,31,0,BlueDart,TRK3920013,DELAYED,
SHP000875,SHPL000875,PO000237,SUP001,WH005,ITM0115,2022-04-02,2022-04-03,2022-04-21,149,5,BlueDart,TRK1521561,DELIVERED,2127.34
SHP003632,SHPL003632,PO019594,SUP040,WH016,ITM0080,2024-08-16,2024-09-08,2024-09-01,30,1,Aramex,,RETURNED,2638.33
SHP003509,SHPL003509,PO019606,SUP033,WH002,ITM0037,2023-11-17,2023-12-06,2023-12-16,84,0,FedEx,TRK5405793,DELAYED,527.81
SHP000956,SHPL000956,PO019087,SUP004,WH014,ITM0013,2022-11-20,2022-12-09,2022-12-14,80,7,UPS,TRK5398563,DELAYED,3051.87
SHP001758,SHPL001758,PO009357,SUP016,WH020,ITM0094,2023-01-26,2023-02-01,2023-02-18,98,5,UPS,TRK7694394,IN_TRANSIT,
SHP003951,SHPL003951,PO019221,SUP001,WH007,ITM0033,2022-06-10,2022-06-20,2022-06-26,5,0,DHL,TRK3123607,IN_TRANSIT,1881.77
SHP000166,SHPL000166,PO002199,SUP013,WH018,ITM0134,2022-02-18,2022-03-09,2022-03-17,162,3,Aramex,TRK4460374,LOST,1296.89
SHP003698,SHPL003698,PO005810,SUP047,WH007,ITM0010,2023-02-12,2023-02-20,2023-02-19,69,0,FedEx,TRK7180564,RETURNED,904.82
SHP003899,SHPL003899,PO007282,SUP009,WH005,ITM0031,2024-12-11,2025-01-01,2024-12-19,36,3,FedEx,TRK3816371,RETURNED,3902.76
SHP004730,SHPL004730,PO001019,SUP004,WH007,ITM0046,2022-01-24,2022-02-15,2022-02-05,149,6,UPS,TRK6602030,,1993.58
SHP002345,SHPL002345,PO015842,SUP041,WH018,ITM0056,2022-06-22,2022-06-25,2022-07-15,39,3,UPS,TRK6712450,LOST,4580.57
SHP004167,SHPL004167,PO014791,SUP042,WH003,ITM0064,2022-11-21,2022-12-12,2022-11-25,2,0,UPS,TRK7944728,DELAYED,4155.76
SHP002422,SHPL002422,PO019541,SUP041,WH017,ITM0067,2023-05-11,2023-05-21,2023-06-06,176,13,Aramex,TRK1706663,LOST,1808.0
SHP004928,SHPL004928,PO002561,SUP017,WH002,ITM0065,2024-08-31,2024-09-09,2024-09-27,70,6,UPS,TRK3061034,DELIVERED,4966.01
SHP001252,SHPL001252,PO004693,SUP035,WH004,ITM0141,2023-04-24,2023-05-09,2023-04-25,85,8,DHL,TRK4988025,LOST,3542.74
SHP001617,SHPL001617,PO006979,SUP026,WH011,ITM0065,2024-06-08,2024-07-02,2024-07-01,107,8,,TRK5112442,,
SHP001324,SHPL001324,PO000391,SUP026,WH003,ITM0096,2022-09-28,2022-10-08,2022-10-23,123,11,Aramex,TRK7736261,RETURNED,4872.29
SHP001082,SHPL001082,PO013273,SUP011,WH002,ITM0115,2024-02-14,2024-02-18,2024-03-02,39,3,BlueDart,TRK6043584,DELAYED,4990.67
SHP002667,SHPL002667,PO000916,SUP006,WH009,ITM0028,2022-06-28,2022-07-20,2022-07-14,158,9,FedEx,TRK7697531,DELAYED,1468.74
SHP004369,SHPL004369,PO013244,SUP031,WH002,ITM0145,2023-02-22,2023-03-19,2023-03-13,174,9,UPS,TRK3583904,DELIVERED,3091.72
SHP003721,SHPL003721,PO010463,SUP047,WH011,ITM0004,2022-10-17,2022-10-30,2022-10-25,91,1,DHL,TRK2000817,,2285.33
SHP003808,SHPL003808,PO010704,SUP027,WH019,ITM0019,2023-02-12,2023-02-16,2023-02-26,77,4,BlueDart,TRK6980783,IN_TRANSIT,3785.66
SHP001218,SHPL001218,PO006537,SUP030,WH009,ITM0115,,2022-09-23,2022-09-08,31,1,BlueDart,TRK4126159,DELIVERED,1993.29
SHP000117,SHPL000117,PO015971,SUP005,WH020,ITM0022,2022-08-02,2022-08-12,2022-08-04,24,1,BlueDart,TRK3382470,DELAYED,4842.43
SHP004542,SHPL004542,PO005195,SUP031,WH011,ITM0013,2022-08-03,2022-08-15,2022-08-28,69,2,DHL,TRK8878584,DELIVERED,2937.32
SHP001396,SHPL001396,PO016382,SUP013,WH013,ITM0086,2024-07-31,2024-08-02,2024-08-10,178,17,Aramex,TRK7578999,DELIVERED,1491.77
SHP004862,SHPL004862,PO011468,SUP050,WH008,ITM0017,2023-12-31,2024-01-10,2024-01-05,61,1,FedEx,TRK9605324,LOST,4724.69
SHP001667,SHPL001667,PO014275,SUP001,WH015,ITM0002,2024-02-01,2024-02-25,2024-03-02,34,2,UPS,TRK7988076,RETURNED,3873.14
SHP001554,SHPL001554,PO014910,SUP002,WH017,ITM0094,2022-12-19,2023-01-05,2023-01-02,162,9,BlueDart,TRK7529126,,698.42
SHP001350,SHPL001350,PO013504,SUP049,WH014,ITM0062,2022-03-03,2022-03-12,2022-03-05,104,5,BlueDart,TRK7240820,RETURNED,2604.8
SHP004247,SHPL004247,PO007040,SUP017,WH003,ITM0007,2022-02-07,2022-02-25,2022-03-01,58,5,UPS,TRK6097264,IN_TRANSIT,3877.17
SHP001528,SHPL001528,PO001437,SUP028,WH009,ITM0041,2023-09-14,2023-09-26,2023-10-12,3,0,INVALID,TRK6436902,DELAYED,4158.24
SHP004868,SHPL004868,PO006978,SUP023,WH016,ITM0105,2023-12-13,2023-12-29,2024-01-10,180,14,BlueDart,TRK7756996,IN_TRANSIT,1354.26
SHP003767,SHPL003767,PO004964,SUP010,WH009,ITM0133,2024-02-21,2024-02-27,2024-03-21,69,1,DHL,TRK7827970,LOST,2269.78
SHP003036,SHPL003036,PO018309,SUP043,WH004,ITM0100,2023-02-16,2023-03-12,2023-03-18,75,2,UPS,TRK8977564,RETURNED,1579.43
