PO_ID,PO_LINE_ID,SUPPLIER_ID,ITEM_ID,CUSTOMER_ID,WAREHOUSE_ID,CURRENCY_CODE,ORDER_DATE,EXPECTED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,STATUS,QUANTITY_ORDERED,QUANTITY_RECEIVED,UNIT_PRICE_ORIG,UNIT_COST_ORIG,TOTAL_AMOUNT_ORIG,DISCOUNT_PCT,PAYMENT_STATUS,INVOICE_NUMBER,NOTES
PO000807,POL000807,INVALID,ITM0067,CUST0042,WH012,AUD,2024-03-19,2024-04-04,2024-04-06,CANCELLED,500,306,3548.24,1907.99,1774120.0,1.12,OVERDUE,INV108051,
PO008652,POL008652,SUP006,ITM0086,CUST0006,WH016,AUD,2022-03-02,2022-03-24,2022-03-24,DELIVERED,283,209,3680.77,2229.18,1041657.91,4.76,OVERDUE,INV189388,Urgent
PO016846,POL016846,SUP029,ITM0031,CUST0076,WH016,INR,2022-05-26,2022-06-10,2022-06-18,CANCELLED,480,69,653.62,503.51,313737.6,12.81,UNPAID,INV181818,Quality issue
PO000911,POL000911,SUP049,ITM0147,CUST0058,WH005,INR,2024-09-03,2024-10-22,2024-11-04,PENDING,52,0,1249.64,663.66,64981.28,1.22,UNPAID,INV220736,Partial shipment
PO011616,POL011616,SUP024,ITM0037,CUST0075,WH020,GBP,2024-04-11,2024-06-06,2024-06-08,PARTIALLY_DELIVERED,400,52,4348.85,2900.97,1739540.0,4.22,OVERDUE,INV686230,Quality issue
PO012623,POL012623,SUP036,ITM0123,CUST0099,WH002,EUR,2023-11-12,2023-11-19,2023-11-20,SHIPPED,194,157,2769.96,1559.54,537372.24,17.44,UNPAID,INV819080,
PO010587,POL010587,SUP042,ITM0120,CUST0091,WH018,USD,2023-10-30,2023-12-28,,PARTIALLY_DELIVERED,225,29,381.04,275.49,85734.0,17.3,PARTIAL,INV346643,Quality issue
PO018389,POL018389,SUP037,ITM0061,CUST0087,WH001,MXN,2024-12-29,2025-02-18,2025-02-15,PARTIALLY_DELIVERED,336,95,1313.12,872.93,441208.32,9.01,PARTIAL,INV533291,Quality issue
PO002921,POL002921,SUP047,ITM0140,CUST0046,WH017,EUR,2023-01-24,2023-03-15,,PARTIALLY_DELIVERED,77,72,3264.8,1684.68,251389.6,8.42,PARTIAL,INV743049,Quality issue
PO014576,POL014576,SUP021,ITM0019,CUST0047,WH012,CAD,2024-07-23,2024-09-05,2024-09-01,,198,189,975.77,692.04,193202.46,13.55,UNPAID,INV812250,
PO010875,POL010875,SUP045,ITM0036,CUST0001,WH010,AUD,2023-07-19,2023-08-19,2023-08-19,DELIVERED,334,201,4208.77,3244.84,1405729.18,3.65,UNPAID,INV187422,Partial shipment
PO006705,POL006705,SUP020,ITM0121,CUST0051,WH017,AUD,2022-11-16,2022-11-30,,PENDING,330,0,819.22,646.15,270342.6,7.76,UNPAID,INV367946,Quality issue
PO012039,POL012039,SUP026,ITM0056,CUST0087,WH017,CAD,2023-07-03,2023-08-10,2023-08-25,DELIVERED,295,165,209.39,126.63,61770.05,7.14,OVERDUE,INV299088,
PO017203,POL017203,SUP015,ITM0112,CUST0056,WH010,INR,2024-05-23,2024-06-26,2024-06-21,APPROVED,206,4,3540.37,2250.13,729316.22,14.36,PAID,INV624684,
PO013816,POL013816,SUP009,ITM0139,CUST0057,WH016,AUD,2023-12-19,2024-02-10,2024-02-19,PENDING,83,0,4649.24,2932.73,385886.92,16.81,OVERDUE,INV926130,Quality issue
PO012472,POL012472,SUP049,ITM0106,CUST0096,WH012,JPY,2023-01-20,2023-03-05,2023-03-16,PENDING,98,0,2713.5,1796.12,265923.0,19.62,OVERDUE,INV338155,
PO013295,POL013295,SUP040,ITM0134,CUST0023,WH010,CAD,2022-06-23,2022-08-02,2022-08-17,APPROVED,173,82,1224.56,794.66,211848.88,6.73,PARTIAL,INV627043,
PO006116,POL006116,SUP048,ITM0080,CUST0075,WH004,MXN,2024-12-22,2025-02-13,2025-02-20,PARTIALLY_DELIVERED,83,56,4988.34,2916.57,414032.22,16.46,UNPAID,INV243221,Quality issue
PO001806,POL001806,SUP026,ITM0068,CUST0030,WH015,USD,2023-09-12,2023-09-27,2023-09-23,PENDING,296,0,4099.06,3155.92,1213321.76,18.58,PAID,INV770865,
PO001146,POL001146,SUP040,ITM0041,CUST0029,WH018,GBP,2024-07-31,2024-08-27,2024-09-09,APPROVED,133,86,830.86,533.43,110504.38,13.03,PAID,INV243299,
PO008612,POL008612,SUP035,ITM0137,CUST0100,WH015,EUR,2023-11-23,2024-01-19,2024-01-31,PARTIALLY_DELIVERED,498,338,4219.58,2818.17,2101350.84,10.22,OVERDUE,INV111814,Quality issue
PO018295,POL018295,SUP018,ITM0036,CUST0016,WH007,EUR,2024-02-22,2024-04-12,2024-04-24,PENDING,356,0,3197.88,2314.15,1138445.28,7.79,UNPAID,INV834725,
PO012798,POL012798,SUP036,ITM0010,CUST0021,WH002,EUR,2023-07-05,2023-07-15,2023-07-27,PENDING,72,0,3585.32,1872.1,258143.04,17.65,PAID,INV497305,Urgent
PO003088,POL003088,SUP038,ITM0027,CUST0038,WH017,MXN,2023-02-06,2023-02-22,2023-02-27,PARTIALLY_DELIVERED,159,118,2439.5,1252.31,387880.5,14.84,PAID,INV732561,
PO011296,POL011296,SUP037,ITM0008,CUST0033,WH012,JPY,2022-08-24,2022-09-18,2022-09-22,PARTIALLY_DELIVERED,247,136,2283.54,1791.47,564034.38,16.72,PARTIAL,INV904632,
PO007683,POL007683,SUP015,ITM0072,CUST0062,WH005,JPY,2022-06-30,2022-07-17,2022-07-29,PARTIALLY_DELIVERED,183,7,560.49,402.66,102569.67,17.36,PAID,INV140773,
PO002132_DUP,POL002132_DUP,SUP028,ITM0009,CUST0030,WH013,EUR,2024-12-03,2025-01-08,2025-01-08,SHIPPED,52,12,4678.75,2735.16,243295.0,10.62,OVERDUE,INV846066,Quality issue
PO005413,POL005413,SUP023,ITM0138,CUST0008,WH005,GBP,2022-10-03,2022-10-19,2022-10-19,APPROVED,19,17,4296.24,2627.15,81628.56,15.41,PARTIAL,INV548972,
PO008580,POL008580,SUP015,ITM0142,CUST0014,WH007,EUR,2024-02-09,2024-02-13,2024-02-14,DELIVERED,326,288,896.84,711.15,292369.84,14.58,PARTIAL,INV883077,
PO010761,POL010761,SUP033,ITM0004,CUST0062,WH014,MXN,2023-05-17,2023-06-30,2023-07-04,SHIPPED,459,82,2117.31,1541.69,971845.29,15.16,PARTIAL,INV430264,Quality issue
PO001062,POL001062,SUP022,ITM0089,CUST0008,WH004,CAD,2022-12-21,2022-12-24,2022-12-26,PARTIALLY_DELIVERED,35,14,208.48,154.87,7296.8,19.79,PARTIAL,INV444520,
PO019063,POL019063,SUP012,ITM0147,CUST0070,WH016,MXN,2022-11-28,2022-12-15,2022-12-18,CANCELLED,423,165,2218.09,1493.38,938252.07,0.91,PAID,INV826073,
PO018659,POL018659,SUP038,ITM0109,CUST0090,WH006,GBP,2023-09-29,2023-10-04,2023-10-14,DELIVERED,352,133,2965.29,2047.4,1043782.08,17.2,UNPAID,INV753565,
PO014187,POL014187,SUP015,ITM0063,CUST0074,WH018,AUD,2022-02-08,2022-02-19,,CANCELLED,129,123,1566.78,819.08,202114.62,16.9,PAID,INV679735,Partial shipment
PO009953,POL009953,SUP021,ITM0072,CUST0034,WH008,INR,2024-08-07,2024-08-14,2024-08-13,PARTIALLY_DELIVERED,78,8,2624.35,1897.03,204699.3,8.47,PAID,INV348797,
PO015778,POL015778,SUP012,ITM0132,CUST0046,WH015,GBP,2022-03-11,2022-04-22,2022-05-07,SHIPPED,151,89,3575.61,2841.24,539917.11,3.29,PAID,INV792406,
PO000360,POL000360,SUP033,ITM0086,CUST0007,WH015,CAD,2023-06-28,2023-07-08,2023-07-05,DELIVERED,221,69,1064.27,658.87,235203.67,7.4,PAID,INV780129,Partial shipment
PO019058,POL019058,SUP026,ITM0040,CUST0038,WH016,EUR,2024-11-19,2024-12-13,2024-12-28,SHIPPED,349,133,2514.75,1705.27,877647.75,5.75,OVERDUE,INV374047,Quality issue
PO014526,POL014526,SUP044,ITM0026,CUST0042,WH010,MXN,2024-08-21,2024-10-14,2024-10-17,SHIPPED,197,36,97.52,61.01,19211.44,3.87,PAID,INV114165,Partial shipment
PO004002,POL004002,SUP037,ITM0069,CUST0084,WH009,MXN,2022-12-27,2023-01-01,,APPROVED,251,186,2068.32,1466.06,519148.32,1.54,PAID,INV488223,
PO006639,POL006639,SUP023,ITM0132,CUST0049,WH014,AUD,2023-11-24,2024-01-04,2024-01-13,APPROVED,318,193,2059.66,1523.76,654971.88,3.87,PAID,INV364073,
PO003400,POL003400,SUP009,ITM0038,CUST0081,WH018,MXN,2024-08-24,2024-10-11,2024-10-16,PENDING,387,0,527.25,306.04,204045.75,13.69,PAID,INV108999,Urgent
PO001600,POL001600,SUP020,ITM0012,CUST0047,WH017,CAD,2024-02-11,2024-04-03,2024-04-14,DELIVERED,176,76,2484.54,1308.16,437279.04,12.31,OVERDUE,INV641286,Quality issue
PO001805,POL001805,SUP013,ITM0073,CUST0051,WH012,USD,2022-05-13,2022-06-05,2022-06-17,INVALID,399,370,1583.73,815.58,631908.27,4.96,OVERDUE,INV312947,
PO001715,POL001715,SUP039,ITM0106,CUST0062,WH002,GBP,2024-06-10,2024-06-13,2024-06-17,CANCELLED,139,31,4040.53,2505.15,561633.67,7.92,OVERDUE,INV265047,Partial shipment
PO007700,POL007700,SUP040,ITM0024,CUST0045,WH008,INR,2023-11-24,2023-11-30,,PENDING,156,0,1734.03,1377.74,270508.68,1.84,OVERDUE,INV433652,Quality issue
PO002055,POL002055,SUP001,ITM0140,CUST0026,WH017,CAD,2023-08-11,2023-09-30,2023-09-26,CANCELLED,31,13,3306.79,2398.32,102510.49,19.85,UNPAID,INV371766,Partial shipment
PO007042,POL007042,SUP015,ITM0089,CUST0075,WH013,INR,2023-12-28,2024-02-03,2024-02-07,PARTIALLY_DELIVERED,477,75,3053.57,1555.75,1456552.89,3.15,PARTIAL,INV404169,
PO015934,POL015934,SUP040,ITM0090,CUST0069,WH003,GBP,-999,2022-11-02,2022-11-17,PARTIALLY_DELIVERED,367,131,203.05,114.99,74519.35,9.06,UNPAID,INV472537,
PO003511,POL003511,SUP006,ITM0087,CUST0099,WH008,MXN,2023-08-01,2023-08-19,2023-08-20,PENDING,92,0,4898.16,3509.52,450630.72,13.32,PARTIAL,INV646523,Urgent
PO004300,POL004300,SUP001,ITM0064,CUST0084,WH001,CAD,2024-03-25,2024-04-08,2024-04-20,PENDING,429,0,3511.03,2750.42,1506231.87,18.74,PAID,INV531775,Urgent
PO016076,POL016076,SUP046,ITM0016,CUST0082,WH010,CAD,2024-08-05,2024-09-05,2024-09-11,PARTIALLY_DELIVERED,377,159,3560.08,2186.63,1342150.16,1.36,OVERDUE,INV538884,Urgent
PO006600,POL006600,SUP046,ITM0132,CUST0045,WH016,CAD,2024-04-30,2024-06-15,,CANCELLED,113,104,1985.52,1504.11,224363.76,0.86,PARTIAL,INV355492,
PO011889,POL011889,SUP031,ITM0074,CUST0034,WH017,EUR,2024-10-08,2024-10-28,,CANCELLED,480,279,4897.69,3091.08,2350891.2,11.84,PAID,INV785115,
PO018320,POL018320,SUP019,ITM0080,CUST0072,WH014,MXN,2024-02-01,2024-02-05,2024-02-16,CANCELLED,386,42,1328.13,679.34,512658.18,1.84,PARTIAL,INV417574,Partial shipment
PO014123,POL014123,SUP050,ITM0103,CUST0019,WH013,GBP,2023-06-16,2023-06-30,2023-07-09,PARTIALLY_DELIVERED,348,219,4032.44,2132.64,1403289.12,9.22,PARTIAL,INV674021,
PO003057,POL003057,SUP050,ITM0085,CUST0060,WH001,USD,2023-02-05,2023-03-27,2023-03-28,APPROVED,245,169,2719.56,1577.81,666292.2,8.25,PAID,INV579479,Partial shipment
PO000094,POL000094,SUP013,ITM0036,CUST0005,WH007,CAD,2023-01-27,2023-02-18,2023-02-16,PARTIALLY_DELIVERED,250,6,428.89,295.86,107222.5,14.39,UNPAID,INV612997,Partial shipment
PO005608,POL005608,SUP023,ITM0147,CUST0038,WH013,USD,2023-04-20,2023-05-13,2023-05-24,CANCELLED,291,199,1947.65,1342.93,566766.15,3.02,UNPAID,INV415742,
PO007951,POL007951,SUP043,ITM0018,CUST0084,WH012,CAD,2022-08-03,2022-08-29,2022-08-24,PENDING,314,0,4355.03,2697.54,1367479.42,11.77,UNPAID,INV445536,Partial shipment
PO001487,POL001487,SUP049,ITM0083,CUST0079,WH014,GBP,2023-07-13,2023-08-13,2023-08-13,PARTIALLY_DELIVERED,295,212,2695.83,1543.92,795269.85,18.23,OVERDUE,INV925771,Partial shipment
PO009401,POL009401,SUP024,ITM0064,CUST0009,WH015,EUR,2022-01-20,2022-02-04,2022-02-10,PENDING,100,0,1028.12,710.48,102812.0,7.3,PARTIAL,INV862787,
PO007872,POL007872,SUP031,ITM0060,CUST0005,WH016,MXN,2024-11-28,2024-12-12,2024-12-18,DELIVERED,293,205,2992.79,2231.37,876887.47,16.27,PAID,INV790714,
PO014143,POL014143,SUP019,ITM0134,CUST0035,WH016,JPY,2022-05-20,2022-05-23,2022-06-05,PENDING,414,0,4584.49,3433.2,1897978.86,18.53,PAID,INV741523,Quality issue
PO019105,POL019105,SUP009,ITM0045,CUST0046,WH003,EUR,2022-06-22,2022-08-08,2022-08-22,APPROVED,210,88,334.06,219.4,70152.6,3.51,PAID,INV823353,Quality issue
PO006363,POL006363,SUP037,ITM0121,CUST0008,WH007,CAD,2022-01-24,2022-02-03,2022-02-09,SHIPPED,165,119,3072.91,2071.61,507030.15,3.2,PARTIAL,INV108449,Quality issue
PO008728,POL008728,SUP013,ITM0027,CUST0091,WH017,JPY,2023-04-17,2023-05-14,2023-05-15,PARTIALLY_DELIVERED,82,71,1555.01,886.89,127510.82,7.99,PAID,INV220353,
PO010080,POL010080,SUP029,ITM0033,CUST0007,WH005,INR,2023-07-03,2023-08-09,2023-08-05,CANCELLED,14,5,4334.19,2435.06,60678.66,1.4,UNPAID,INV233818,Urgent
PO019441,POL019441,SUP022,ITM0044,CUST0088,WH016,USD,2023-08-06,2023-09-01,2023-08-30,APPROVED,320,195,2021.14,1278.71,646764.8,17.22,PARTIAL,INV800694,
PO015506,POL015506,SUP036,ITM0078,CUST0066,WH020,GBP,2022-08-03,2022-09-02,2022-09-16,CANCELLED,474,266,4459.79,3337.53,2113940.46,12.53,UNPAID,INV742406,Urgent
PO005526,POL005526,SUP014,ITM0077,CUST0024,WH018,MXN,2024-09-06,2024-09-09,2024-09-07,PARTIALLY_DELIVERED,258,115,3169.48,1973.25,817725.84,4.05,UNPAID,INV870832,
PO009465,POL009465,SUP033,ITM0128,CUST0013,WH006,AUD,2024-05-13,2024-07-07,2024-07-22,CANCELLED,170,164,1605.85,1030.1,272994.5,17.9,OVERDUE,INV888253,Partial shipment
PO005451,POL005451,SUP025,ITM0083,CUST0062,WH013,GBP,2023-12-08,2024-01-24,2024-01-25,SHIPPED,37,34,298.99,199.4,11062.63,0.22,OVERDUE,INV658548,
PO017458,POL017458,SUP004,ITM0147,CUST0070,WH009,JPY,2022-06-19,2022-08-14,,PARTIALLY_DELIVERED,411,28,4442.53,2570.72,1825879.83,13.27,OVERDUE,INV993745,
PO006656,POL006656,SUP042,ITM0011,CUST0027,WH010,GBP,2022-08-11,2022-09-03,2022-09-04,PARTIALLY_DELIVERED,362,280,708.88,436.34,256614.56,5.4,PAID,INV988531,
PO007764,POL007764,SUP016,ITM0042,CUST0083,WH012,MXN,2024-07-02,2024-08-19,2024-08-27,PENDING,90,0,976.14,592.56,87852.6,0.62,PARTIAL,INV168141,
PO017062,POL017062,SUP027,ITM0106,CUST0092,WH003,AUD,2024-08-12,2024-09-08,,APPROVED,172,110,3793.72,2598.6,652519.84,16.59,PAID,INV256812,Partial shipment
PO015742,POL015742,SUP008,ITM0074,CUST0036,WH012,USD,2023-09-17,2023-10-16,2023-10-11,APPROVED,500,464,3230.34,2256.61,1615170.0,13.64,UNPAID,INV668196,Quality issue
PO002151,POL002151,SUP039,ITM0099,CUST0078,WH020,USD,2022-05-06,2022-05-30,2022-06-10,CANCELLED,243,238,450.41,249.82,109449.63,1.92,PARTIAL,INV837991,Quality issue
PO019173,POL019173,SUP035,ITM0133,CUST0007,WH002,MXN,2023-08-07,2023-09-24,2023-09-29,CANCELLED,248,29,4023.42,2421.22,997808.16,1.76,OVERDUE,INV544030,Partial shipment
PO010497,POL010497,SUP001,ITM0095,CUST0013,WH015,GBP,2022-04-19,2022-05-09,2022-05-04,DELIVERED,471,148,2794.27,1421.56,1316101.17,0.34,PAID,INV404030,
PO003570,POL003570,INVALID,ITM0099,CUST0001,WH003,EUR,2023-02-17,2023-04-05,2023-04-05,SHIPPED,172,74,1138.82,663.7,195877.04,8.38,PAID,INV829337,
PO008369,POL008369,SUP019,ITM0099,CUST0094,WH015,JPY,2023-09-08,2023-10-26,,PARTIALLY_DELIVERED,16,5,1711.43,1177.94,27382.88,9.0,PARTIAL,INV272717,Quality issue
PO012278,POL012278,SUP023,ITM0138,CUST0058,WH009,INR,2023-08-08,2023-08-20,2023-08-30,SHIPPED,403,4,1496.86,1166.54,603234.58,17.3,OVERDUE,INV235494,Urgent
PO013583,POL013583,SUP023,ITM0124,CUST0098,WH020,INR,2022-05-22,2022-05-27,2022-05-28,PARTIALLY_DELIVERED,170,29,3117.16,1822.22,529917.2,13.77,PARTIAL,INV644678,Partial shipment
PO013578,POL013578,SUP002,ITM0058,CUST0070,WH020,INR,2022-11-15,2022-11-20,2022-11-16,PARTIALLY_DELIVERED,287,151,4606.92,2477.06,1322186.04,17.67,UNPAID,INV627656,
PO004634,POL004634,SUP049,ITM0111,CUST0090,WH008,MXN,2022-01-21,2022-03-16,2022-03-21,PENDING,351,0,897.0,699.75,314847.0,18.11,OVERDUE,INV278498,
PO016353,POL016353,SUP026,ITM0064,CUST0055,WH013,JPY,2024-12-24,2025-02-22,,DELIVERED,334,33,404.24,224.79,135016.16,18.45,PAID,INV980241,Partial shipment
PO000693,POL000693,SUP050,ITM0007,CUST0100,WH001,INR,2023-10-22,2023-11-23,,PENDING,434,0,1691.72,862.66,734206.48,17.26,PAID,INV187696,Urgent
PO018151,POL018151,SUP001,ITM0086,CUST0052,WH005,INR,2024-11-30,2025-01-21,2025-01-22,PENDING,378,0,2503.0,1822.83,946134.0,10.85,PAID,INV578718,Quality issue
PO012330,POL012330,SUP013,ITM0138,CUST0049,WH004,GBP,2022-04-15,2022-05-18,2022-05-14,APPROVED,324,227,2254.05,1390.32,730312.2,12.71,UNPAID,INV526802,Urgent
PO005595,POL005595,SUP041,ITM0082,CUST0028,WH001,MXN,2022-10-31,2022-11-19,,CANCELLED,229,146,2987.63,2066.34,684167.27,16.45,UNPAID,INV270775,Partial shipment
PO015339,POL015339,SUP009,ITM0067,CUST0027,WH012,INR,2024-03-14,2024-03-20,2024-04-04,APPROVED,321,42,3949.85,2986.6,1267901.85,4.47,PAID,INV494523,Partial shipment
PO008525,POL008525,SUP015,ITM0001,CUST0020,WH016,AUD,2024-10-14,2024-11-03,2024-11-17,CANCELLED,20,14,2407.18,1274.52,48143.6,15.75,UNPAID,INV664612,Urgent
PO001637,POL001637,SUP038,ITM0098,CUST0087,WH014,USD,2023-09-18,2023-10-26,,PENDING,285,0,2727.45,1795.99,777323.25,6.04,PARTIAL,INV265447,
PO001877,POL001877,SUP008,ITM0105,CUST0014,WH011,INR,2023-05-16,2023-07-05,2023-07-06,PENDING,343,0,684.77,501.58,234876.11,13.36,PARTIAL,INV383256,
PO001496_DUP,POL001496_DUP,SUP047,ITM0089,CUST0003,WH012,MXN,2022-09-27,2022-10-20,2022-10-16,APPROVED,395,366,2586.78,1748.44,1021778.1,14.86,PARTIAL,INV740931,Urgent
PO019254,POL019254,SUP039,ITM0019,CUST0096,WH009,CAD,2024-08-17,2024-09-06,2024-09-12,APPROVED,132,56,9.35,5.26,1234.2,15.3,PAID,INV532071,
PO009910,POL009910,SUP036,ITM0150,CUST0014,WH017,USD,2024-12-11,2025-02-01,2025-02-16,APPROVED,488,284,2814.72,1458.82,1373583.36,9.81,PAID,INV129648,
PO017070,POL017070,SUP005,ITM0149,CUST0094,WH016,EUR,2023-01-10,2023-01-26,,SHIPPED,424,20,2799.29,2034.17,1186898.96,16.74,PARTIAL,INV560656,
PO019350,POL019350,SUP008,ITM0014,CUST0049,WH013,GBP,2022-08-16,2022-09-15,,SHIPPED,16,3,1405.71,726.3,22491.36,3.87,OVERDUE,INV824994,Urgent
PO002836,POL002836,SUP013,ITM0016,CUST0006,WH010,GBP,2024-08-04,2024-08-24,2024-08-24,DELIVERED,262,221,3729.07,2485.02,977016.34,4.61,OVERDUE,INV537695,Partial shipment
PO010568,POL010568,SUP036,ITM0042,CUST0008,WH005,MXN,2024-11-02,2024-12-23,2025-01-07,PENDING,355,0,1512.51,1169.25,536941.05,14.11,PAID,INV306086,Urgent
PO011304,POL011304,SUP027,ITM0056,CUST0044,WH011,JPY,2024-10-05,2024-10-10,2024-10-07,SHIPPED,477,116,2181.4,1494.97,1040527.8,2.28,PARTIAL,INV109195,Quality issue
PO002754,POL002754,SUP030,ITM0029,CUST0071,WH005,JPY,2023-02-22,2023-03-15,2023-03-30,PARTIALLY_DELIVERED,479,425,3755.95,2588.39,1799100.05,19.52,UNPAID,INV196492,Partial shipment
PO010442,POL010442,SUP008,ITM0057,CUST0010,WH007,GBP,2022-03-12,2022-04-25,2022-05-10,CANCELLED,372,241,4555.35,3607.19,1694590.2,10.25,UNPAID,INV367843,
PO015266,POL015266,SUP026,ITM0112,CUST0072,WH017,GBP,2023-12-05,2023-12-11,2023-12-15,CANCELLED,267,198,3845.0,2073.48,1026615.0,15.49,UNPAID,INV891938,
PO015701,POL015701,SUP008,ITM0124,CUST0076,WH017,INR,2024-05-01,2024-05-11,2024-05-22,PARTIALLY_DELIVERED,276,168,3376.1,2111.79,931803.6,19.84,OVERDUE,INV425688,
PO015320,POL015320,SUP004,ITM0025,CUST0063,WH015,CAD,2024-09-21,2024-10-14,,PENDING,56,0,3782.87,2772.67,211840.72,17.24,PAID,INV213604,Quality issue
PO015442,POL015442,SUP004,ITM0144,CUST0096,WH014,AUD,2024-03-25,2024-05-03,2024-05-04,CANCELLED,291,211,3520.02,2632.64,1024325.82,13.01,PAID,INV454353,
PO013510,POL013510,SUP029,ITM0112,CUST0003,WH005,EUR,2022-01-28,2022-02-08,2022-02-22,PARTIALLY_DELIVERED,168,84,371.35,254.88,62386.8,6.5,UNPAID,INV936544,
PO000093,POL000093,SUP035,ITM0088,CUST0011,WH015,USD,2024-01-06,2024-01-30,2024-02-06,SHIPPED,324,148,4985.09,3460.26,1615169.16,12.96,UNPAID,INV681409,
PO000577,POL000577,SUP034,ITM0127,CUST0028,WH014,CAD,2022-05-03,2022-05-28,2022-05-25,APPROVED,362,251,2386.12,1400.17,863775.44,0.26,PARTIAL,INV762184,
PO003780,POL003780,SUP043,ITM0095,CUST0068,WH011,INR,2024-05-13,2024-05-28,2024-06-04,PARTIALLY_DELIVERED,432,259,180.29,124.26,77885.28,11.05,PAID,INV671830,Urgent
PO006527,POL006527,SUP040,ITM0050,CUST0039,WH017,JPY,2022-07-01,2022-07-27,2022-08-01,PARTIALLY_DELIVERED,262,193,4641.8,2610.22,1216151.6,13.14,PARTIAL,INV852112,Partial shipment
PO015362,POL015362,SUP049,ITM0099,CUST0043,WH003,AUD,2024-07-06,2024-08-10,2024-08-15,CANCELLED,409,271,3958.99,2490.25,1619226.91,10.77,OVERDUE,INV153827,Partial shipment
PO012313,POL012313,SUP022,ITM0045,CUST0088,WH009,MXN,2022-11-02,2022-12-07,2022-12-08,APPROVED,35,6,4752.98,3464.96,166354.3,5.99,OVERDUE,INV617763,
PO011764,POL011764,SUP006,ITM0105,CUST0072,WH001,USD,2023-07-12,2023-08-22,,PENDING,467,0,1604.52,1088.98,749310.84,9.83,PAID,INV476602,
PO001005,POL001005,SUP029,ITM0143,CUST0012,WH019,INR,2022-05-01,2022-05-04,2022-05-07,APPROVED,234,28,1297.8,847.92,303685.2,11.44,OVERDUE,INV405739,Quality issue
PO014282,POL014282,SUP006,ITM0138,CUST0060,WH011,EUR,2022-02-15,2022-04-04,,PENDING,111,0,2457.14,1406.55,272742.54,18.45,PAID,INV211205,Urgent
PO008594,POL008594,SUP044,ITM0100,CUST0071,WH001,CAD,2024-02-29,2024-03-24,2024-03-30,CANCELLED,377,109,1884.0,1216.67,710268.0,6.16,PARTIAL,INV164293,Quality issue
PO011103,POL011103,SUP044,ITM0050,CUST0028,WH004,EUR,2024-04-15,2024-05-31,,PENDING,194,0,1369.16,1071.13,265617.04,10.95,PARTIAL,INV432258,
PO002132,POL002132,SUP028,ITM0009,CUST0030,WH013,EUR,2024-12-03,2025-01-08,2025-01-08,SHIPPED,52,12,4678.75,2735.16,243295.0,10.62,OVERDUE,INV846066,Quality issue
PO014182,POL014182,SUP043,ITM0138,CUST0006,WH011,USD,2023-02-16,2023-04-09,,PENDING,374,0,4301.23,2587.39,1608660.02,16.89,OVERDUE,INV177389,Quality issue
PO006076,POL006076,SUP040,ITM0047,CUST0071,WH016,MXN,2023-11-04,2023-12-19,2023-12-14,PARTIALLY_DELIVERED,116,80,1175.13,588.6,136315.08,12.86,PAID,INV359502,
PO013999,POL013999,SUP034,ITM0149,CUST0016,WH008,MXN,2022-10-04,2022-11-05,2022-11-02,CANCELLED,50,1,533.63,294.7,26681.5,12.8,UNPAID,INV538638,Urgent
PO003221,POL003221,SUP041,ITM0130,CUST0063,WH004,JPY,2022-05-05,2022-06-16,2022-06-28,DELIVERED,133,109,3454.88,2280.88,459499.04,13.9,OVERDUE,INV926944,
PO014239,POL014239,SUP014,ITM0099,CUST0011,WH018,CAD,2024-12-22,2025-01-17,2025-01-17,DELIVERED,80,12,1186.23,686.97,94898.4,6.66,UNPAID,INV500365,
PO003556,POL003556,SUP020,ITM0146,CUST0018,WH005,INR,2024-08-04,2024-08-14,2024-08-16,PARTIALLY_DELIVERED,74,16,1491.72,771.26,110387.28,6.29,OVERDUE,INV937152,
PO001620,POL001620,SUP046,ITM0150,CUST0061,WH007,USD,2024-07-16,2024-08-19,2024-08-15,SHIPPED,131,15,1656.31,996.93,216976.61,18.83,OVERDUE,INV331343,
PO011839,POL011839,SUP012,ITM0122,CUST0093,WH018,GBP,2024-09-22,2024-11-07,2024-11-02,PENDING,25,0,1090.91,714.75,27272.75,8.87,PAID,INV784190,Partial shipment
PO016197,POL016197,SUP047,ITM0047,CUST0050,WH002,INR,2022-07-09,2022-08-28,2022-09-01,PENDING,271,0,4813.98,3706.6,1304588.58,7.62,PARTIAL,INV252169,Urgent
PO016871,POL016871,SUP023,ITM0139,CUST0062,WH013,EUR,2023-10-24,2023-12-11,2023-12-08,SHIPPED,261,198,1129.98,656.34,294924.78,12.61,PARTIAL,INV389623,Partial shipment
PO014874,POL014874,SUP036,ITM0011,CUST0077,WH007,MXN,-999,2022-05-06,2022-05-08,SHIPPED,47,23,1873.71,1103.16,88064.37,14.08,PAID,INV170199,Urgent
PO010166,POL010166,SUP020,ITM0077,CUST0099,WH011,EUR,2022-04-04,2022-05-31,2022-06-09,DELIVERED,396,63,1496.36,761.09,592558.56,13.59,OVERDUE,INV124363,
PO014142,POL014142,SUP046,ITM0054,CUST0073,WH018,JPY,2024-05-24,2024-07-15,2024-07-11,PENDING,290,0,3955.42,2811.47,1147071.8,16.89,OVERDUE,INV202844,Partial shipment
PO013021,POL013021,SUP027,ITM0102,CUST0028,WH003,INR,2024-08-03,2024-09-05,,APPROVED,373,312,306.45,163.0,114305.85,16.16,PAID,INV398364,
